13,1418
13,3545
13,1429
13,946
13,3552
13,1124
13,1391
13,409
13,1870
13,1150
13,2104
13,424
13,2750
13,2565
13,190
13,434
13,3825
13,2844
13,3453
13,1668
13,3590
13,3833
13,2364
13,710
13,1912
13,2139
13,3610
13,1449
13,1204
13,473
13,2396
13,1698
13,239
14,3203
14,1699
14,1877
14,924
14,3690
14,1654
14,1352
14,2829
14,2772
14,2119
14,1891
14,2245
14,822
14,1493
14,1552
14,2860
14,457
14,251
14,3552
14,3047
14,3615
14,3739
14,3619
14,3062
15,979
15,3265
15,924
15,2285
15,1365
15,928
15,1
15,1411
15,487
15,2955
15,190
15,1243
15,2835
15,1890
15,3152
15,491
15,2474
15,816
15,3828
15,2184
15,1364
15,2362
15,1961
15,3710
15,2316
15,1551
15,448
15,3473
15,1987
15,1915
15,837
15,719
15,2868
15,1809
15,3484
15,3485
15,1746
15,1804
15,675
15,666
15,2212
15,2449
15,1576
15,1374
15,1155
15,2219
15,1945
15,176
15,1523
15,1030
15,539
16,2275
16,3375
16,1159
16,2491
16,2708
16,571
16,3227
16,1971
16,1722
16,999
16,3773
16,400
16,3309
16,1851
16,575
16,3106
16,3174
16,2671
16,835
16,3782
16,1626
16,1561
16,2263
16,1921
16,1923
16,1137
16,1983
16,296
16,297
16,2699
16,59
16,475
16,1965
16,62
16,855
17,3785
17,1716
18,1701
18,551
18,118
18,651
18,1612
18,3854
18,1283
18,3317
18,1869
18,3319
18,914
18,1884
18,2278
18,2598
18,1128
18,572
18,3520
18,1996
18,2600
18,2414
19,436
19,1955
19,1832
19,3728
19,1958
19,1825
19,2931
19,3318
19,1845
19,2159
19,3546
19,26
19,3449
19,3280
19,2883
19,3340
19,391
19,3635
20,2226
20,2951
20,1828
20,1355
20,3451
20,1167
20,1421
20,1482
20,498
20,3228
20,329
20,2364
20,2964
20,3783
20,150
20,1893
20,2211
20,2693
20,23
20,1207
20,2044
20,1668
21,1601
21,3687
21,3846
21,3739
21,3592
21,3727
21,3802
21,3435
21,3668
21,2497
21,647
21,1259
22,1344
22,1422
22,926
22,310
22,252
22,1831
22,555
22,453
22,2184
22,2479
22,3830
22,1485
22,884
22,2386
22,512
22,3722
22,1913
22,2196
22,2734
22,3847
22,2093
22,2034
22,730
22,2995
22,738
22,3133
22,920
22,2341
23,3625
23,1095
23,2637
23,1469
23,2638
23,2226
23,1652
23,685
23,2951
23,2451
23,1762
23,488
23,2523
23,733
23,2058
23,3151
23,3687
23,2898
23,3424
23,1421
23,1908
23,1424
23,1601
23,2531
23,1425
23,498
23,2300
23,3228
23,2905
23,3232
23,3028
23,2973
23,329
23,2044
23,2964
23,2789
23,122
23,2604
23,1906
23,393
23,2015
23,3775
23,684
23,2971
23,2732
23,3783
23,2865
23,587
23,3112
23,2435
23,2917
23,1246
23,739
23,2742
23,2497
23,1680
23,2498
23,905
23,21
23,1572
23,1259
23,1634
23,1649
23,2155
23,3738
23,3739
23,3745
23,2372
23,2409
23,2938
23,336
23,3503
23,3846
23,1636
23,1092
24,3207
24,3395
24,2956
24,3012
24,2834
24,3811
24,2957
24,3082
24,995
24,1480
24,2007
24,994
24,3707
24,2127
24,1116
24,2364
24,1548
24,2424
24,1001
24,2425
24,1967
24,2610
24,1310
24,713
24,3724
24,2508
24,3250
24,1389
24,1749
24,1635
24,2630
24,2941
24,2286
24,3067
25,1949
25,2151
25,1047
25,2817
25,3720
25,1455
25,267
25,2106
25,900
25,2571
25,3045
25,1278
25,2810
25,1465
25,1328
25,3083
25,2414
26,1439
26,1955
26,2960
26,1033
26,2044
26,3442
26,436
26,3011
26,3318
26,2159
26,3535
26,2445
26,2143
26,1800
26,2884
26,2496
26,1582
26,3434
26,2418
27,1544
27,427
27,1946
27,1290
27,2834
27,190
27,1834
27,2124
27,1237
27,3275
27,1959
27,3277
27,3771
27,504
27,1370
27,3711
27,3342
27,85
27,1895
27,1313
27,2726
27,2560
27,1912
27,783
27,2514
27,1452
27,1810
27,3214
27,1870
27,819
28,1821
28,3206
28,428
28,3137
28,432
28,1227
28,1360
28,3641
28,1962
28,2365
28,508
28,2606
28,1966
28,3066
28,649
28,2246
28,2613
28,956
28,676
28,3613
28,2792
28,1374
28,2352
28,3743
28,2454
29,3427
29,66
29,3300
29,2817
29,804
29,123
29,805
29,2464
29,750
29,989
29,2711
29,3821
29,3271
29,2594
29,2239
29,2786
29,138
29,3294
29,1544
29,3590
29,1661
29,3708
29,199
29,1121
29,571
29,643
29,510
29,1790
29,3174
29,2671
29,3039
29,1972
29,1253
29,1503
29,1916
29,2557
29,899
29,1800
29,156
29,2379
29,3421
29,846
29,1921
29,3604
29,1806
29,2387
29,409
29,1131
29,1252
29,1985
29,2391
29,1332
29,2450
29,1122
29,3741
29,1025
29,3235
29,3734
29,479
29,2943
30,1760
30,1586
30,2111
30,2349
30,394
30,1883
30,2102
30,3696
30,2777
30,1659
30,2004
30,3826
30,196
30,763
30,1735
30,86
30,2133
30,1373
30,1251
30,716
30,2899
30,633
30,977
30,1846
30,111
30,1401
30,301
30,593
30,2579
30,540
31,3421
31,3022
31,2948
31,1850
31,3629
31,3751
31,664
31,3798
31,1160
31,1710
31,3697
31,1041
31,2712
31,1478
31,3463
31,1604
31,2248
31,2420
31,2867
31,1714
31,1730
31,2079
31,147
31,1300
31,3413
31,406
31,1737
31,902
31,3356
31,1060
31,1390
31,1329
31,3735
31,848
31,2389
31,358
31,1691
31,3740
31,1087
31,3501
31,2940
31,1280
31,3136
32,65
32,3370
32,1344
32,1823
32,2226
32,1881
32,603
32,376
32,1532
32,2350
32,3296
32,690
32,1225
32,3379
32,2777
32,1833
32,1110
32,1538
32,2654
32,2417
32,2305
32,437
32,3761
32,3586
32,1780
32,3460
32,2126
32,3643
32,3832
32,3028
32,1611
32,2788
32,883
32,2666
32,2059
32,2966
32,273
32,1436
32,1373
32,3282
32,2080
32,3776
32,2427
32,3105
32,1004
32,339
32,1231
32,2868
32,838
32,3657
32,692
32,2699
32,2081
32,2887
32,1247
32,2330
32,349
32,2875
32,724
32,515
32,3050
32,1632
32,963
32,2331
32,2388
32,2336
32,2791
32,1909
32,1815
32,670
32,1088
32,3503
32,860
32,608
32,2046
32,593
32,2392
33,2945
33,3809
33,3793
33,3579
33,2703
33,1895
33,2687
33,2845
33,3288
33,3673
33,2570
33,1859
33,2814
33,3449
33,2883
33,3698
33,2967
33,3386
33,3351
33,3635
33,2254
34,613
34,3314
34,3812
34,2230
34,2113
34,1533
34,1417
34,3153
34,2303
34,3824
34,844
34,3475
34,882
34,265
34,3831
34,824
34,3835
34,1548
34,2851
34,409
34,1043
34,2912
34,3543
34,1189
34,1737
34,1740
34,1895
34,3788
34,1134
34,3521
34,868
34,291
34,2687
34,2814
34,2095
34,3193
34,2395
34,1936
34,2048
34,800
34,1876
35,1805
35,891
35,2336
35,484
35,2456
35,100
35,1547
35,3802
36,425
36,65
36,1467
36,2768
36,2826
36,3248
36,3211
36,1352
36,486
36,2933
36,391
36,3019
36,877
36,1600
36,2530
36,2418
36,1087
36,1237
36,2892
36,3130
36,1486
36,881
36,637
36,26
36,1147
36,49
36,3537
36,2014
36,3340
36,885
36,334
36,1061
36,709
36,1496
36,1734
36,353
36,2018
36,514
36,2549
36,3546
36,654
36,3549
36,2142
36,1800
36,2799
36,3554
36,1133
36,351
36,1033
36,848
36,600
36,2156
36,668
36,479
36,1643
36,657
36,336
36,1799
36,1244
36,819
37,180
37,480
37,146
37,982
37,3011
37,989
37,2707
37,1165
37,3218
37,2379
37,2897
37,2527
37,138
37,2843
37,3090
37,2659
37,1053
37,2961
37,3235
37,643
37,573
37,3300
37,2671
37,775
37,1972
37,2555
37,2464
37,3731
37,1450
37,846
37,1263
37,668
37,1759
37,2701
38,2886
38,482
38,750
38,1950
38,2652
38,2418
38,1717
38,2902
38,1959
38,3049
38,3166
38,1491
38,3098
38,2191
38,2425
38,1967
38,2595
38,3423
38,3424
38,1980
38,3666
38,2647
38,3669
38,3429
38,3430
38,1283
38,2450
38,2217
38,2220
38,1278
38,1761
38,1555
38,2464
38,3693
38,3798
38,315
38,3698
38,3456
38,1047
38,819
38,1481
38,2964
38,3717
38,90
38,834
38,2975
38,1075
38,1318
38,842
38,2495
38,3489
38,351
38,2568
38,2037
38,1811
38,385
38,1348
38,123
38,1351
38,3751
38,3016
38,2243
38,633
38,3250
38,1829
38,3534
38,142
38,143
38,2078
38,1371
38,216
38,3783
38,3862
38,159
38,2810
38,1861
38,1389
38,2032
38,3054
38,2817
38,668
38,3308
38,1150
38,3064
38,3505
38,72
38,3813
38,2834
38,1419
38,3082
38,1331
38,3083
38,3781
38,210
38,2599
38,2844
38,3588
38,879
38,3095
38,1903
38,434
38,268
38,1907
38,3600
38,2610
38,1912
38,3352
38,1689
38,3849
38,468
38,3359
38,2393
38,1696
38,3363
38,1213
39,116
39,2457
39,460
39,3573
39,1220
39,1039
39,63
39,3423
39,2182
39,385
39,3829
39,3278
39,202
39,268
39,1000
39,3598
39,2793
39,3600
39,3408
39,3781
39,520
39,2031
39,159
39,726
39,3376
39,787
39,2217
39,3588
39,195
40,1822
40,1102
40,751
40,316
40,3089
40,1783
40,1904
40,1538
40,3760
40,2532
40,1613
40,3467
40,88
40,2136
40,3476
40,1192
40,2023
40,212
40,1323
40,2034
40,2989
40,1983
40,1018
40,1330
40,3198
40,2633
40,2698
41,282
41,983
41,1807
41,91
41,45
41,616
41,197
41,1143
41,1988
41,3830
41,2400
41,109
41,3337
41,882
41,2412
41,418
41,1522
41,668
41,3172
41,3431
41,2386
42,743
42,1090
42,3509
42,2770
42,3374
42,3445
42,1767
42,2930
42,2351
42,3518
42,398
42,1536
42,3224
42,875
42,2175
42,2044
42,1718
42,511
42,3460
42,26
42,1948
42,1596
42,3096
42,1901
42,1725
42,234
42,3167
42,546
42,705
42,1124
42,1848
42,2045
42,3221
42,953
42,3843
42,2863
42,146
42,3110
42,717
42,2484
42,1195
42,3481
42,1443
42,3188
42,404
42,2872
42,48
42,465
42,1981
42,290
42,516
42,222
42,2269
42,224
42,1866
42,3357
42,3853
42,665
42,1641
42,2690
42,58
42,534
42,474
42,3802
42,863
42,1275
42,2210
42,1571
42,2762
42,3746
42,3857
43,3573
43,1881
43,488
43,1890
43,2778
43,2638
43,1054
43,3644
43,2072
43,3164
43,1246
43,3600
43,513
43,3038
43,3410
43,1623
43,2868
43,2026
43,2917
43,1742
43,2383
43,725
43,3399
43,2331
43,2332
43,3190
43,359
43,1454
43,1207
43,968
43,970
43,670
43,3568
43,675
44,3144
44,1384
44,1497
44,965
44,1268
44,1961
44,1209
44,552
44,3339
44,920
44,1062
45,1137
45,180
45,1807
45,79
45,3300
45,1972
45,3641
45,2754
45,2379
45,2961
45,1535
45,643
45,2897
45,960
45,2701
46,2225
46,1761
46,3138
46,1702
46,3512
46,1348
46,2950
46,805
46,2464
46,1959
46,3693
46,1884
46,819
46,3423
46,190
46,2471
46,794
46,2450
46,2239
46,66
46,171
46,2715
46,1717
46,2902
46,3023
46,1721
46,1237
46,1544
46,3590
46,267
46,3277
46,2364
46,3097
46,2964
46,704
46,1371
46,3342
46,3717
46,90
46,123
46,3421
46,2595
46,1912
46,3783
46,2376
46,1503
46,3720
46,897
46,842
46,831
46,900
46,2260
46,3083
46,2441
46,1686
46,1861
46,2498
46,784
46,3666
46,3426
46,3850
46,3562
46,2817
46,1339
46,3648
46,2037
46,2844
46,1576
46,2571
46,668
46,1696
46,1333
46,2396
46,3363
46,1150
46,1991
46,312
46,304
46,239
46,3430
46,3241
46,1980
47,1949
47,180
47,2291
47,3570
47,1590
47,2832
47,1228
47,1167
47,3219
47,3758
47,1340
47,1428
47,3593
47,3535
47,2665
47,3715
47,831
47,1521
47,2032
47,2549
47,2139
47,3550
47,2263
47,3553
47,3555
47,160
47,2466
47,2151
47,668
47,1087
47,3858
48,481
48,863
48,244
48,3448
48,1034
48,2463
48,1827
48,2811
48,2295
48,931
48,2573
48,1080
48,3698
48,696
48,1110
48,1917
48,1175
48,1607
48,942
48,3783
48,1122
48,1124
48,948
48,1329
48,3717
48,1125
48,147
48,3070
48,2018
48,313
48,339
48,3850
48,3413
48,1943
48,518
48,343
48,897
48,2325
48,1318
48,1196
48,2377
48,346
48,3663
48,1195
48,2891
48,1689
48,3560
48,1926
48,2350
48,2814
48,104
48,2992
48,789
48,469
48,2161
48,55
48,3304
48,3360
48,1437
48,2748
48,1160
48,300
48,500
48,1633
48,2047
48,2286
48,3657
48,3507
49,2225
49,1761
49,3127
49,1702
49,616
49,683
49,1099
49,2950
49,284
49,2407
49,1260
49,2032
49,1223
49,2115
49,3202
49,1213
49,3423
49,989
49,2471
49,668
49,3083
49,66
49,3239
49,1232
49,3129
49,3741
49,3624
49,3027
49,199
49,3098
49,2251
49,1059
49,1907
49,2528
49,950
49,510
49,2603
49,3426
49,453
49,2549
49,1912
49,2675
49,2025
49,2436
49,672
49,461
49,899
49,3552
49,2679
49,2844
49,2030
49,2826
49,2776
49,2595
49,2277
49,1389
49,351
49,983
49,2988
49,1392
49,1452
49,848
49,2994
49,1635
49,105
49,1021
49,3431
49,1320
49,3305
49,1988
49,472
49,1087
49,1091
49,1400
49,1143
49,1799
49,353
49,1465
49,1237
49,1785
50,756
50,1881
50,3812
50,1978
50,1517
50,3518
50,2337
50,74
50,1422
50,877
50,79
50,1896
50,1839
50,1666
50,3393
50,1489
50,2666
50,334
50,3101
50,953
50,3546
50,1222
50,654
50,1071
50,3553
50,3249
50,1277
50,895
50,3057
50,53
50,2450
50,934
50,2753
50,2196
50,3682
51,1526
51,1619
51,1313
51,1810
51,1502
51,1293
51,1409
51,3751
51,2630
51,2128
51,760
51,3199
51,1856
51,366
51,2125
51,1950
51,1903
51,72
51,2493
51,1862
51,3456
52,1737
52,1587
52,3072
52,2230
52,1885
52,808
52,2299
52,3453
52,1229
52,2303
52,1893
52,2244
52,2066
52,824
52,828
52,2790
52,1730
52,2609
52,2912
52,1618
52,2612
52,2977
52,125
52,3552
52,3607
52,1802
52,3557
52,3497
52,1936
52,610
52,3263
52,800
53,2597
53,308
53,1033
53,803
53,1528
53,546
53,1350
53,2294
53,1397
53,2296
53,1353
53,188
53,1592
53,1226
53,190
53,2836
53,1108
53,74
53,1890
53,1422
53,1296
53,3524
53,844
53,1665
53,3338
53,880
53,2481
53,503
53,2364
53,3018
53,703
53,1551
53,3596
53,884
53,2411
53,2729
53,1062
53,1063
53,1002
53,239
53,3396
53,1961
53,1621
53,700
53,1690
53,3784
53,3321
53,3179
53,2703
53,223
53,2741
53,2381
53,2412
53,1741
53,3490
53,402
53,3494
53,3564
53,730
53,3682
53,1268
53,549
53,934
53,1988
53,1755
53,475
53,912
53,552
53,176
53,421
53,920
53,422
53,1647
54,2225
54,3144
54,1557
54,3207
54,1850
54,1920
54,3012
54,3202
54,1358
54,2473
54,2715
54,1778
54,1544
54,1548
54,3033
54,618
54,3733
54,1947
54,3176
54,2260
54,1445
54,1685
54,3383
54,1980
54,2500
54,3342
54,1576
54,1870
54,1400
54,2286
55,743
55,3747
55,1828
55,2811
55,2350
55,3325
55,2059
55,2535
55,2480
55,1430
55,1431
55,1901
55,1124
55,950
55,2861
55,514
55,339
55,3657
55,1195
55,346
55,219
55,3850
55,2211
55,2451
55,1820
56,2102
56,3297
56,1424
56,2548
56,339
56,3859
56,3373
56,2995
56,181
56,2148
56,639
56,951
56,2789
56,1325
56,2092
56,3774
56,3328
56,162
56,1210
56,352
57,1525
57,2583
57,1703
57,3456
57,1764
57,3217
57,381
57,3156
57,2419
57,372
57,2728
57,3777
57,2492
57,3653
57,3291
57,3047
57,2538
57,3658
57,1975
57,2746
57,2882
57,969
57,3619
57,3130
57,1273
57,2453
57,3312
58,1700
58,3747
58,245
58,3737
58,3574
58,3443
58,3445
58,2350
58,1102
58,2351
58,2573
58,3580
58,63
58,1105
58,1536
58,2835
58,1297
58,632
58,437
58,1705
58,327
58,1948
58,1603
58,1551
58,1132
58,3469
58,1309
58,3544
58,1973
58,3657
58,2615
58,2210
58,1917
58,404
58,464
58,2887
58,1977
58,3760
58,2875
58,2985
58,2513
58,1617
58,222
58,1513
58,2094
58,294
58,667
58,2274
58,1144
58,3304
58,2998
58,1224
58,860
58,420
58,511
58,2699
58,539
59,575
59,297
59,1983
59,2583
59,1252
59,1531
59,1315
59,456
59,311
59,2787
59,2055
59,3174
59,999
59,3423
59,912
59,1921
59,303
59,400
59,855
60,1939
60,1346
60,3606
60,64
60,141
60,314
60,1130
60,3285
60,463
60,1775
60,1568
60,3545
60,3388
60,1456
60,266
60,943
60,387
60,3095
60,826
60,85
60,650
60,2970
60,2112
60,2491
60,1064
60,3339
60,2322
60,1912
60,718
60,896
60,2804
60,840
60,3862
60,2759
60,1685
60,868
60,3050
60,3778
60,2195
60,3428
60,2097
60,537
60,2271
60,1605
60,3365
60,2850
60,1472
60,2342
60,2455
61,372
61,2519
61,247
61,1293
61,2806
61,1134
61,1101
61,1517
61,1764
61,2896
61,322
61,1111
61,3759
61,2583
61,3827
61,1054
61,3458
61,635
61,3589
61,1240
61,2787
61,945
61,1620
61,3662
61,336
61,3066
61,3284
61,773
61,1678
61,1501
61,3415
61,2736
61,3578
61,1250
61,2559
61,1682
61,157
61,715
61,723
61,2141
61,2593
61,467
61,3705
61,1867
61,2392
61,3134
61,3706
61,670
61,2756
61,1211
61,3261
61,2340
61,921
61,2561
62,804
62,935
62,1409
62,1535
62,1331
62,1837
62,749
62,3645
62,3029
62,84
62,999
62,569
62,3032
62,898
62,1626
62,575
62,2137
62,2006
62,2674
62,3660
62,1918
62,1942
62,1923
62,1137
62,297
62,366
62,2633
62,3860
62,2510
63,1297
63,245
63,3445
63,667
63,3024
63,2274
63,2956
63,2259
63,2919
63,787
63,1075
63,3076
63,152
63,1132
63,3729
63,951
63,2985
63,3732
63,2697
64,3205
64,3617
64,1118
64,3212
64,3436
64,3647
64,3862
65,2403
65,3370
65,3680
65,2898
65,2415
65,3639
65,498
65,964
65,443
65,271
65,2427
65,1754
65,1004
65,515
65,2674
65,2917
65,3182
65,2927
65,528
65,2691
65,531
65,796
65,2941
65,3684
65,2861
65,2457
65,2951
65,3211
65,2956
65,2959
65,1538
65,2960
65,2475
65,2480
65,568
65,2964
65,2966
65,3238
65,1644
65,3474
65,579
65,838
65,1074
65,2498
65,590
65,2987
65,2268
65,600
65,3738
65,602
65,3264
65,2768
65,1823
65,2300
65,1601
65,2079
65,3033
65,1125
65,3776
65,323
65,2809
65,2330
65,3556
65,3526
65,413
65,3775
65,2339
65,593
65,425
65,2910
65,680
65,1880
65,1881
65,690
65,399
65,3325
65,514
65,1172
65,1427
65,1428
65,3832
65,3592
65,1431
65,702
65,1113
65,3712
65,1681
65,1238
65,3120
65,2623
65,468
65,3630
65,1931
65,3130
66,1702
66,2817
66,123
66,3631
66,3012
66,988
66,3014
66,936
66,2471
66,3700
66,2391
66,2826
66,3637
66,3525
66,325
66,479
66,3624
66,1912
66,3590
66,1724
66,3592
66,765
66,3030
66,269
66,998
66,704
66,3666
66,2425
66,90
66,1029
66,166
66,3477
66,1418
66,2595
66,2549
66,340
66,3784
66,3724
66,2975
66,1503
66,1916
66,3753
66,584
66,1255
66,1564
66,2290
66,3129
66,3049
66,1747
66,3849
66,1749
66,409
66,1452
66,1339
66,95
66,1635
66,2037
66,2844
66,2450
66,899
66,2376
66,602
66,1696
66,3362
66,2999
66,1028
66,2820
66,2220
66,3842
66,1465
66,1097
67,1877
67,2703
67,2583
67,1703
67,3081
67,2646
67,2649
67,3149
67,1764
67,1357
67,936
67,628
67,76
67,2177
67,1776
67,2842
67,2533
67,1778
67,3091
67,3277
67,823
67,3164
67,200
67,2013
67,2543
67,1370
67,2486
67,2728
67,1013
67,396
67,2492
67,2322
67,3477
67,528
67,98
67,1072
67,2494
67,3295
67,903
67,3252
67,1472
67,1862
67,382
67,1380
67,355
67,659
67,2746
67,850
67,1975
67,736
67,1463
67,3312
67,2263
68,2461
68,126
68,2707
68,493
68,3385
68,3333
68,1543
68,2071
68,1905
68,1966
68,2794
68,2536
68,215
68,1681
68,522
68,3608
68,2620
68,661
68,1327
68,3053
68,1750
68,1518
68,2101
68,3622
68,1759
69,3512
69,1996
69,2450
69,1707
69,2464
69,3590
69,1228
69,3821
69,3271
69,1308
69,210
69,2243
69,2359
69,3023
69,3764
69,2817
69,439
69,1782
69,3708
69,3030
69,1512
69,3434
69,2150
69,2912
69,877
69,1623
69,1441
69,1916
69,214
69,1382
69,1503
69,2616
69,1255
69,1800
69,2980
69,3290
69,3421
69,1566
69,959
69,3552
69,1861
69,2685
69,1747
69,3186
69,96
69,1140
69,3669
69,3054
69,2036
69,1283
69,1812
69,108
69,2042
69,2151
69,112
69,2220
69,1991
69,1698
69,1465
69,479
70,2517
70,2946
70,122
70,2293
70,3515
70,1289
70,2590
70,2240
70,1231
70,197
70,2540
70,1613
70,3404
70,3283
70,2006
70,1559
70,1191
70,838
70,3418
70,3294
70,1386
70,2547
70,1138
70,298
70,3268
70,973
71,983
71,616
71,3830
71,2950
71,2353
71,2777
71,1988
71,3226
71,2511
71,2908
71,820
71,1785
71,678
71,91
71,282
71,461
71,2679
71,1630
71,3490
71,351
71,3793
71,1143
71,2844
71,668
71,472
71,1873
71,1991
71,862
71,1213
72,2886
72,2068
72,2741
72,2769
72,143
72,2228
72,3751
72,3408
72,188
72,1950
72,1419
72,434
72,3456
72,1230
72,1481
72,633
72,3834
72,3588
72,763
72,127
72,3708
72,760
72,2128
72,1903
72,392
72,268
72,2176
72,967
72,1502
72,3600
72,2548
72,3781
72,1251
72,1313
72,1187
72,580
72,1072
72,1856
72,1076
72,2493
72,3858
72,1862
72,2877
72,1619
72,3429
72,2272
72,1810
72,216
72,2630
72,2393
72,605
72,1311
72,2373
73,1862
73,1881
73,513
73,3632
73,3644
73,1416
73,2651
73,2300
73,970
73,3112
73,1053
73,1054
73,2964
73,1246
73,2079
73,2794
73,2255
73,1113
73,3783
73,3242
73,3478
73,2556
73,2917
73,1072
73,2740
73,1259
73,3399
73,1018
73,3190
73,359
73,3738
73,3740
73,735
73,670
73,1125
73,178
73,1931
74,2090
74,1222
74,252
74,1946
74,1225
74,3152
74,2417
74,2901
74,2418
74,2183
74,1957
74,3390
74,3643
74,1488
74,1965
74,507
74,3403
74,2669
74,3070
74,2466
74,2430
74,1874
74,2196
74,1007
74,3417
74,2200
74,1978
74,3424
74,525
74,2929
74,2054
74,3671
74,1517
74,3675
74,2761
74,2771
74,3440
74,3105
74,1997
74,1533
74,3216
74,2713
74,3702
74,3457
74,1780
74,2479
74,3460
74,3397
74,3711
74,2726
74,1062
74,1795
74,1317
74,3405
74,2979
74,1579
74,349
74,2744
74,2035
74,3057
74,2749
74,2753
74,2507
74,1816
74,2758
74,2046
74,368
74,3510
74,1344
74,3007
74,2053
74,2296
74,2777
74,1834
74,1597
74,2063
74,2066
74,2312
74,881
74,1368
74,880
74,1122
74,2791
74,1373
74,3282
74,1848
74,2081
74,3543
74,3782
74,3733
74,3812
74,3553
74,1247
74,160
74,2093
74,1391
74,2738
74,1637
74,2337
